site_index,city_site,city,site,season,Long,Lat,CRS,rich_obs_site,K_days,Impervious,pd_undev,cropland,Kdays_std,imperv_std,pd_undev_std,cropland_std,rich_mean,rich_med,rich_sd,rich_2_5,rich_97_5,rich_5,rich_95,hill1_mean,hill1_med,hill1_sd,hill1_2_5,hill1_97_5,hill1_5,hill1_95,city_name,state_prov,survey_yr,rich_known_reg,rich_obs_reg,x_cent,y_cent,EVI_av,mat_av,urb_reg,date_col,date_col_n,yrs_col,EVI_av_std,mat_av_std,urb_reg_std,yrs_col_std,,,,,,,,,,,,,,,,,,,,,,,,
197,edal_EDALC01PAR1,edal,EDALC01PAR1,JU18,-1200926.913,3488113.105,AEA_Custom_NLCD2016,1,35,36.07284026,2.545500827,0.018041237,0.437394229,1.041267615,-0.300169735,-0.463633954,2.2983,2,0.919022073,1,4,1,4,5.794247763,5.750345313,0.705791327,4.516625247,7.290206735,4.699700895,7.015113871,Edmonton,AB,2018,19,12,-1198888.587,3491065.721,0.193136486,2.706967845,0.605007616,1795,,223,-0.785842631,-2.066988861,0.320739762,0.538777375,,,,,,,,,,,,,,,,,,,,,,,,
198,edal_EDALC01RVM1,edal,EDALC01RVM1,JU18,-1201782.489,3491962.19,AEA_Custom_NLCD2016,3,34,15.44619985,3.823726221,0.019501004,-0.03364571,-0.591799935,0.842643504,-0.455329754,4.114,4,0.961507384,3,6,3,6,7.687129123,7.687849133,0.699267734,6.34708814,9.067901061,6.550526736,8.847506971,Edmonton,AB,2018,19,12,-1198888.587,3491065.721,0.193136486,2.706967845,0.605007616,1795,,223,-0.785842631,-2.066988861,0.320739762,0.538777375,,,,,,,,,,,,,,,,,,,,,,,,
199,edal_EDALC01RVV1,edal,EDALC01RVV1,JU18,-1200760.539,3491404.999,AEA_Custom_NLCD2016,5,34,21.47988328,3.821534346,0.010318143,-0.03364571,-0.114096712,0.840683831,-0.507568459,5.7374,6,0.763871449,5,7,5,7,7.272393429,7.261219079,0.658731457,5.986368637,8.576667115,6.206982903,8.360354853,Edmonton,AB,2018,19,12,-1198888.587,3491065.721,0.193136486,2.706967845,0.605007616,1795,,223,-0.785842631,-2.066988861,0.320739762,0.538777375,,,,,,,,,,,,,,,,,,,,,,,,
200,edal_EDALC01UNF1,edal,EDALC01UNF1,JU18,-1202690.661,3487844.964,AEA_Custom_NLCD2016,3,34,15.96737529,6.365574971,0.391578344,-0.03364571,-0.55053705,3.115214848,1.661313261,4.3829,4,1.037109035,3,7,3,6,6.814532096,6.774077058,0.895987668,5.173110907,8.699037147,5.41662985,8.36425693,Edmonton,AB,2018,19,12,-1198888.587,3491065.721,0.193136486,2.706967845,0.605007616,1795,,223,-0.785842631,-2.066988861,0.320739762,0.538777375,,,,,,,,,,,,,,,,,,,,,,,,
201,edal_EDALC02CAL1,edal,EDALC02CAL1,JU18,-1207724.925,3489880.094,AEA_Custom_NLCD2016,1,34,35.52451098,2.86615076,0,-0.03364571,0.997854886,-0.013488693,-0.566265462,2.0952,2,0.917835063,1,4,1,4,5.935133247,5.902889539,0.687782264,4.703613274,7.388664574,4.863613539,7.120133366,Edmonton,AB,2018,19,12,-1198888.587,3491065.721,0.193136486,2.706967845,0.605007616,1795,,223,-0.785842631,-2.066988861,0.320739762,0.538777375,,,,,,,,,,,,,,,,,,,,,,,,
202,edal_EDALC02RVA1,edal,EDALC02RVA1,JU18,-1203785.887,3486459.873,AEA_Custom_NLCD2016,1,35,24.98642642,1.59642401,0.016666667,0.437394229,0.163525902,-1.148703613,-0.471453498,2.0325,2,0.934414824,1,4,1,4,6.141739698,6.116710589,0.682965786,4.863871899,7.564276389,5.065589332,7.291179213,Edmonton,AB,2018,19,12,-1198888.587,3491065.721,0.193136486,2.706967845,0.605007616,1795,,223,-0.785842631,-2.066988861,0.320739762,0.538777375,,,,,,,,,,,,,,,,,,,,,,,,
203,edal_EDALC02RVO1,edal,EDALC02RVO1,JU18,-1206282.12,3487284.961,AEA_Custom_NLCD2016,1,35,12.82319712,1.593219259,0.213077144,0.437394229,-0.799470237,-1.15156886,0.645870292,2.6145,3,0.970764641,1,5,1,4,6.006392149,5.975935935,0.670306973,4.777597137,7.396938368,4.945785157,7.154597557,Edmonton,AB,2018,19,12,-1198888.587,3491065.721,0.193136486,2.706967845,0.605007616,1795,,223,-0.785842631,-2.066988861,0.320739762,0.538777375,,,,,,,,,,,,,,,,,,,,,,,,
204,edal_EDALC03EDG1,edal,EDALC03EDG1,JU18,-1211744.347,3486190.517,AEA_Custom_NLCD2016,2,34,5.523089751,2.546229988,0.611859066,-0.03364571,-1.377439709,-0.299517819,2.914428138,3.2481,3,0.939486377,2,5,2,5,5.785480675,5.750134744,0.844412311,4.264811675,7.551001662,4.474252599,7.243610751,Edmonton,AB,2018,19,12,-1198888.587,3491065.721,0.193136486,2.706967845,0.605007616,1795,,223,-0.785842631,-2.066988861,0.320739762,0.538777375,,,,,,,,,,,,,,,,,,,,,,,,
205,edal_EDALC03RVC1,edal,EDALC03RVC1,JU18,-1207676.411,3485890.731,AEA_Custom_NLCD2016,2,35,11.946025,1.910767173,0.108053884,0.437394229,-0.868918354,-0.867661216,0.048422596,3.0981,3,0.935288119,2,5,2,5,6.484908809,6.457438712,0.65885765,5.266625102,7.841134662,5.446531367,7.61107494,Edmonton,AB,2018,19,12,-1198888.587,3491065.721,0.193136486,2.706967845,0.605007616,1795,,223,-0.785842631,-2.066988861,0.320739762,0.538777375,,,,,,,,,,,,,,,,,,,,,,,,
206,edal_EDALC03RVT1,edal,EDALC03RVT1,JU18,-1207678.292,3487644.031,AEA_Custom_NLCD2016,1,35,8.532220994,1.592305978,0.129836629,0.437394229,-1.139198556,-1.152385391,0.172338491,2.404,2,1.026493726,1,5,1,4,6.459734674,6.425923913,0.717164211,5.148518506,7.952452504,5.332407161,7.682126153,Edmonton,AB,2018,19,12,-1198888.587,3491065.721,0.193136486,2.706967845,0.605007616,1795,,223,-0.785842631,-2.066988861,0.320739762,0.538777375,,,,,,,,,,,,,,,,,,,,,,,,
207,edal_EDALC03WEO1,edal,EDALC03WEO1,JU18,-1209914.411,3487401.676,AEA_Custom_NLCD2016,2,34,29.4468107,2.54841998,0.122133028,-0.03364571,0.516666728,-0.29755983,0.128514873,2.5866,2,0.722185984,2,4,2,4,5.653238553,5.629133391,0.666039279,4.396733736,7.028267659,4.58425374,6.776629767,Edmonton,AB,2018,19,12,-1198888.587,3491065.721,0.193136486,2.706967845,0.605007616,1795,,223,-0.785842631,-2.066988861,0.320739762,0.538777375,,,,,,,,,,,,,,,,,,,,,,,,
208,edal_EDALC04BIG1,edal,EDALC04BIG1,JU18,-1212362.176,3482162.357,AEA_Custom_NLCD2016,1,35,3.854534953,2.546959567,0.283381089,0.437394229,-1.509543757,-0.29886553,1.0458096,3.2406,3,1.084079869,1,5,2,5,6.523977162,6.490411427,0.729547388,5.196903876,8.041156674,5.378254367,7.760521191,Edmonton,AB,2018,19,12,-1198888.587,3491065.721,0.193136486,2.706967845,0.605007616,1795,,223,-0.785842631,-2.066988861,0.320739762,0.538777375,,,,,,,,,,,,,,,,,,,,,,,,
209,edal_EDALD01PRC1,edal,EDALD01PRC1,JU18,-1200769.335,3495922.032,AEA_Custom_NLCD2016,3,21,36.81692733,3.502069405,0,-6.157164914,1.100179024,0.555062245,-0.566265462,3.992,4,0.737285806,3,6,3,5,6.055075417,6.014669327,0.726466833,4.749660538,7.591970757,4.935333404,7.320608149,Edmonton,AB,2018,19,12,-1198888.587,3491065.721,0.193136486,2.706967845,0.605007616,1795,,223,-0.785842631,-2.066988861,0.320739762,0.538777375,,,,,,,,,,,,,,,,,,,,,,,,
210,edal_EDALD01QUM1,edal,EDALD01QUM1,JU18,-1200578.47,3493513.041,AEA_Custom_NLCD2016,2,34,45.334493,2.868617326,0,-0.03364571,1.774538,-0.011283428,-0.566265462,2.7923,3,0.799139895,2,5,2,4,5.546193862,5.475692971,0.816555716,4.140671003,7.301829838,4.309530224,6.98977186,Edmonton,AB,2018,19,12,-1198888.587,3491065.721,0.193136486,2.706967845,0.605007616,1795,,223,-0.785842631,-2.066988861,0.320739762,0.538777375,,,,,,,,,,,,,,,,,,,,,,,,
211,edal_EDALD02DOV1,edal,EDALD02DOV1,JU18,-1202308.506,3496386.749,AEA_Custom_NLCD2016,1,34,42.85251278,1.274575407,0,-0.03364571,1.578032836,-1.436456341,-0.566265462,2.2477,2,0.918928263,1,4,1,4,5.423183643,5.353771335,0.870072389,3.898300661,7.316406563,4.106973974,6.967708998,Edmonton,AB,2018,19,12,-1198888.587,3491065.721,0.193136486,2.706967845,0.605007616,1795,,223,-0.785842631,-2.066988861,0.320739762,0.538777375,,,,,,,,,,,,,,,,,,,,,,,,
212,edal_EDALD02RAI1,edal,EDALD02RAI1,JU18,-1202830.906,3499904.564,AEA_Custom_NLCD2016,4,34,11.2576499,4.462293619,0.257601836,-0.03364571,-0.923418894,1.413562592,0.899158704,4.8723,5,0.841583945,4,7,4,6,7.1277423,7.106162159,0.716166436,5.776086792,8.582908429,5.987057117,8.331127665,Edmonton,AB,2018,19,12,-1198888.587,3491065.721,0.193136486,2.706967845,0.605007616,1795,,223,-0.785842631,-2.066988861,0.320739762,0.538777375,,,,,,,,,,,,,,,,,,,,,,,,
213,edal_EDALD02WOO1,edal,EDALD02WOO1,JU18,-1202824.976,3494981.323,AEA_Custom_NLCD2016,0,34,38.78568171,2.871912694,0,-0.03364571,1.256050694,-0.008337164,-0.566265462,1.7243,2,1.04728181,0,4,0,4,5.792731144,5.744971601,0.732304425,4.498847823,7.354688893,4.671936303,7.056988005,Edmonton,AB,2018,19,12,-1198888.587,3491065.721,0.193136486,2.706967845,0.605007616,1795,,223,-0.785842631,-2.066988861,0.320739762,0.538777375,,,,,,,,,,,,,,,,,,,,,,,,
214,edal_EDALD03GOC1,edal,EDALD03GOC1,JU18,-1200563.997,3503173.812,AEA_Custom_NLCD2016,4,34,0.730672919,2.866972477,0.629013761,-0.03364571,-1.75686846,-0.012754026,3.01201636,4.7438,5,0.772412598,4,6,4,6,6.069761777,6.042387259,0.869648665,4.465301111,7.880196756,4.68941156,7.550152516,Edmonton,AB,2018,19,12,-1198888.587,3491065.721,0.193136486,2.706967845,0.605007616,1795,,223,-0.785842631,-2.066988861,0.320739762,0.538777375,,,,,,,,,,,,,,,,,,,,,,,,
215,foco_AR1,foco,AR1,JU17,-754780.6556,1984018.263,AEA_Custom_NLCD2016,0,27,5.723544594,5.089544168,0.332379044,0.235057383,-1.233005613,1.49877526,2.145498096,3.3748,3,1.360996029,1,6,1,6,7.826049611,7.804624868,0.80927228,6.296999719,9.458099684,6.542068292,9.199046228,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
216,foco_Arapaho1,foco,Arapaho1,JU17,-754855.3804,1982141.049,AEA_Custom_NLCD2016,3,27,11.47777459,5.095379128,0.233877902,0.235057383,-0.884561548,1.502170331,1.23844408,4.9064,5,1.074781166,3,7,3,7,8.043544964,8.026589195,0.664689514,6.808517942,9.395767094,6.977586356,9.174872849,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
217,foco_BW,foco,BW,JU17,-765281.1523,1993242.425,AEA_Custom_NLCD2016,7,26,9.091013494,5.415392457,0.272362385,-0.067159252,-1.029090484,1.688370032,1.592830887,7.4743,7,0.644345426,7,9,7,9,7.998276684,7.980622948,0.729593212,6.642678708,9.481473125,6.829277571,9.247836763,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
218,foco_CC1,foco,CC1,JU17,-757159.0283,1986731.677,AEA_Custom_NLCD2016,5,27,20.08412288,3.506087843,0.055938038,0.235057383,-0.36340911,0.577441466,-0.40012645,6.2739,6,0.901532066,5,8,5,8,8.219303288,8.19434047,0.524274787,7.266077073,9.292787006,7.394383066,9.115682588,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
219,foco_CL,foco,CL,JU17,-766874.7749,1989278.949,AEA_Custom_NLCD2016,4,28,9.186387134,0.636193021,0.034354423,0.537274018,-1.023315188,-1.092406351,-0.598880536,6.2998,6,1.129268562,4,9,5,8,8.237071583,8.205835462,0.750019305,6.872125865,9.801615786,7.066332075,9.516725861,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
220,foco_CLPMS,foco,CLPMS,JU17,-765989.9119,1993981.576,AEA_Custom_NLCD2016,2,17,10.93455273,6.697282817,0.159873708,-2.787108969,-0.917456033,2.434237721,0.556971768,4.7961,5,1.248070734,3,7,3,7,8.326798704,8.301045639,0.746007077,6.93190687,9.871127305,7.142033163,9.596357906,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
221,foco_ELC2,foco,ELC2,JU17,-755937.099,1985394.141,AEA_Custom_NLCD2016,2,27,7.262961902,2.868617326,0.163798049,0.235057383,-1.13978709,0.206529353,0.59310931,4.0788,4,1.1566868,2,6,2,6,8.092456672,8.0679814,0.627415212,6.943787855,9.371289418,7.104243224,9.167559851,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
222,foco_FCCO,foco,FCCO,JU17,-762634.703,1989089.974,AEA_Custom_NLCD2016,2,28,29.87768548,1.276405642,0,0.537274018,0.229634403,-0.719898746,-0.915235421,4.2826,4,1.174851168,2,7,2,6,8.093621042,8.070623074,0.551453163,7.090941349,9.243413697,7.219420651,9.032617363,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
223,foco_GMP,foco,GMP,JU17,-758569.5677,1982168.754,AEA_Custom_NLCD2016,2,27,44.65040184,0.637287704,0.002867795,0.235057383,1.124187689,-1.09176941,-0.888827152,4.2097,4,1.147631307,2,7,3,6,7.803085557,7.780014718,0.616969888,6.654369538,9.081322837,6.824347661,8.850229502,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
224,foco_HG,foco,HG,JU17,-755001.1761,1980560.864,AEA_Custom_NLCD2016,7,27,21.41594951,2.868617326,0.137980493,0.235057383,-0.282761119,0.206529353,0.355366708,7.956,8,0.73288315,7,9,7,9,7.9783986,7.963546508,0.469341401,7.098325052,8.954729124,7.235476493,8.78126296,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
225,foco_HP,foco,HP,JU17,-757104.853,1980900.494,AEA_Custom_NLCD2016,5,27,39.07703322,1.590938017,0.145761741,0.235057383,0.786695579,-0.536888137,0.427020822,5.8407,6,0.809190329,5,8,5,7,7.609778859,7.592192913,0.568786046,6.533427749,8.771908765,6.707706808,8.555829711,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
226,foco_LM1,foco,LM1,JU17,-760753.2479,1990291.017,AEA_Custom_NLCD2016,3,27,38.79472477,2.871088142,0.108527132,0.235057383,0.769600555,0.207966997,0.084143559,4.7057,5,1.04937964,3,7,3,6,7.788239524,7.778672589,0.499347365,6.848162271,8.79015202,6.989141227,8.618810645,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
227,foco_LP,foco,LP,JU17,-761691.5313,1986457.531,AEA_Custom_NLCD2016,1,27,46.47679083,0,0,0.235057383,1.234783617,-1.462575153,-0.915235421,3.7259,4,1.251529393,2,6,2,6,7.74212135,7.715089923,0.675773942,6.495285592,9.149512401,6.68326881,8.895812905,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
228,foco_McMurry1,foco,McMurry1,JU17,-761868.655,1991020.232,AEA_Custom_NLCD2016,3,28,12.67843813,2.226675573,0.192671056,0.537274018,-0.811856062,-0.166984347,0.858988228,4.7335,5,1.05194506,3,7,3,6,7.911065097,7.886233508,0.60029836,6.821988933,9.148572775,6.971021852,8.936889713,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
229,foco_MD,foco,MD,JU17,-756049.0995,1979844.706,AEA_Custom_NLCD2016,2,27,35.73509174,1.595507052,0.169155658,0.235057383,0.584326248,-0.534229645,0.642445187,4.3011,4,1.154717336,2,7,3,6,7.614811889,7.591795922,0.574148762,6.53307574,8.76292872,6.693223628,8.577007913,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
230,foco_NixFarm,foco,NixFarm,JU17,-758153.8019,1987701.859,AEA_Custom_NLCD2016,6,27,40.1920435,3.502069405,0.049283668,0.235057383,0.854214381,0.575103338,-0.46140364,6.5578,6,0.702501609,6,8,6,8,7.94461315,7.9289632,0.522980055,6.969095744,8.998538069,7.112797113,8.830541612,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
231,foco_NMC,foco,NMC,JU17,-761589.4217,1984179.242,AEA_Custom_NLCD2016,5,27,53.53098107,0.956205775,0,0.235057383,1.661946023,-0.906206984,-0.915235421,5.8694,6,0.839889386,5,8,5,7,7.656734704,7.630164461,0.669469478,6.428578123,9.032575695,6.607158357,8.806991951,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
232,foco_NSP,foco,NSP,JU17,-762591.0667,1991932.058,AEA_Custom_NLCD2016,2,27,5.519633133,3.508100523,0.314293915,0.235057383,-1.245353354,0.578612543,1.97896004,4.0476,4,1.156835367,2,6,2,6,7.731658514,7.70342451,0.784878718,6.275791466,9.338245156,6.480903089,9.057823536,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
233,foco_OP,foco,OP,JU17,-765156.843,1987776.372,AEA_Custom_NLCD2016,3,27,37.68118018,2.870264064,0.019804822,0.235057383,0.702170506,0.207487507,-0.732861461,4.7175,5,1.068834875,3,7,3,7,8.014409757,7.997538014,0.507713684,7.075870482,9.060774997,7.214895688,8.869739768,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
234,foco_PT,foco,PT,JU17,-758291.5844,1984577.18,AEA_Custom_NLCD2016,3,27,37.01693942,1.594133588,0.019512195,0.235057383,0.661947792,-0.535028794,-0.735556134,4.6348,5,1.048302845,3,7,3,6,7.949749234,7.933770334,0.513795709,7.002742954,9.01963186,7.134805936,8.822448129,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
235,foco_RFM,foco,RFM,JU17,-763699.7965,1986922.697,AEA_Custom_NLCD2016,1,27,33.96274004,0,0,0.235057383,0.477002517,-1.462575153,-0.915235421,4.0213,4,1.253875405,2,7,2,6,7.977022096,7.951876893,0.645494137,6.792323993,9.312520352,6.961611142,9.089649537,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
236,foco_RNA,foco,RNA,JU17,-763244.368,1985719.893,AEA_Custom_NLCD2016,7,27,37.62884229,1.595507052,0,0.235057383,0.699001216,-0.534229645,-0.915235421,7.7306,8,0.743423774,7,9,7,9,7.987077039,7.970703225,0.535473681,6.998137278,9.101339522,7.141495768,8.89956839,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
237,foco_RR,foco,RR,JU17,-766908.1712,1992389.106,AEA_Custom_NLCD2016,3,28,0.483075158,0.636010939,0.026903263,0.537274018,-1.550339206,-1.092512295,-0.667495019,4.7998,5,1.158643261,3,7,3,7,8.306985797,8.269900244,0.856941758,6.739090699,10.05384213,6.970016037,9.778138561,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
238,foco_Springer1,foco,Springer1,JU17,-759305.7934,1988244.001,AEA_Custom_NLCD2016,3,27,44.2798625,2.871912694,0,0.235057383,1.101749894,0.208446762,-0.915235421,5.3006,5,1.057426808,3,7,4,7,7.949239323,7.935454401,0.567764846,6.890074128,9.124818904,7.057454971,8.905599785,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
239,foco_Udall1,foco,Udall1,JU17,-759950.2271,1989079.566,AEA_Custom_NLCD2016,7,13,47.66973004,3.816065636,0.006010303,-3.99597551,1.30702136,0.757801992,-0.859889161,7.871,8,0.722364992,7,9,7,9,7.933061546,7.916160489,0.620029738,6.781686881,9.205564057,6.955527894,8.97695577,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
240,foco_WL1,foco,WL1,JU17,-767759.3749,1995191.336,AEA_Custom_NLCD2016,5,27,2.15625,2.869440459,0.238163558,0.235057383,-1.449021072,0.207008293,1.277908817,5.7355,6,0.806476776,5,8,5,7,7.944581556,7.917011959,0.743137994,6.599700837,9.462348905,6.766981137,9.217090909,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
241,foco_WP,foco,WP,JU17,-759627.1154,1983199.218,AEA_Custom_NLCD2016,5,27,21.72039002,1.27420999,0,0.235057383,-0.264325901,-0.721176286,-0.915235421,6.2252,6,0.901202628,5,8,5,8,8.205958808,8.176814785,0.604314623,7.114425178,9.460781979,7.26290573,9.246161186,Fort Collins,CO,2017,24,12,-760771.4222,1987112.377,0.176394173,8.965296957,0.357592052,1864,,153,-1.086665859,-0.770525146,-1.033314145,-0.981261884,,,,,,,,,,,,,,,,,,,,,,,,
242,inin_M01-SAP1,inin,M01-SAP1,JU18,836842.3377,1901538.19,AEA_Custom_NLCD2016,4,17,54.51649928,0,0,-2.36671785,1.14807429,-1.234151846,-0.558200806,5.3945,5,0.970136004,4,7,4,7,8.051406567,8.031140409,0.550741236,7.024842702,9.170121753,7.179528594,8.980213288,Indianapolis,IN,2018,19,13,831486.475,1917576.835,0.299575156,11.1546689,0.745022825,1821,,197,1.126630584,-0.316978963,1.087013869,0.038593248,,,,,,,,,,,,,,,,,,,,,,,,
243,inin_M02-BCF1,inin,M02-BCF1,JU18,835467.9083,1904894.424,AEA_Custom_NLCD2016,4,34,73.44680241,0,0,0.551825406,2.215190546,-1.234151846,-0.558200806,5.1782,5,0.937087282,4,7,4,7,7.63402202,7.60187084,0.701533963,6.378997852,9.118995558,6.560285798,8.855462298,Indianapolis,IN,2018,19,13,831486.475,1917576.835,0.299575156,11.1546689,0.745022825,1821,,197,1.126630584,-0.316978963,1.087013869,0.038593248,,,,,,,,,,,,,,,,,,,,,,,,
244,inin_M02-OBP1,inin,M02-OBP1,JU18,835318.9449,1906619.497,AEA_Custom_NLCD2016,4,34,57.91604797,0,0,0.551825406,1.339709556,-1.234151846,-0.558200806,5.1168,5,0.94828671,4,7,4,7,7.966421039,7.944073856,0.574908279,6.902088738,9.138840059,7.064400303,8.93314411,Indianapolis,IN,2018,19,13,831486.475,1917576.835,0.299575156,11.1546689,0.745022825,1821,,197,1.126630584,-0.316978963,1.087013869,0.038593248,,,,,,,,,,,,,,,,,,,,,,,,
245,inin_M02-SBP2,inin,M02-SBP2,JU18,837082.6634,1906548.722,AEA_Custom_NLCD2016,3,34,52.06800574,0.637836459,0,0.551825406,1.01005076,-0.927911998,-0.558200806,5.7266,6,1.150732314,4,8,4,8,8.141541437,8.126837116,0.50932814,7.190909516,9.164028602,7.325509856,8.995730534,Indianapolis,IN,2018,19,13,831486.475,1917576.835,0.299575156,11.1546689,0.745022825,1821,,197,1.126630584,-0.316978963,1.087013869,0.038593248,,,,,,,,,,,,,,,,,,,,,,,,
246,inin_M03-FCP1,inin,M03-FCP1,JU18,834823.4326,1909151.622,AEA_Custom_NLCD2016,4,34,47.01838024,0.956205775,0,0.551825406,0.725399352,-0.77505562,-0.558200806,5.609,6,0.977555401,4,8,4,7,8.281580837,8.26814999,0.467066941,7.399039031,9.221665308,7.537462845,9.059082086,Indianapolis,IN,2018,19,13,831486.475,1917576.835,0.299575156,11.1546689,0.745022825,1821,,197,1.126630584,-0.316978963,1.087013869,0.038593248,,,,,,,,,,,,,,,,,,,,,,,,
